key,0s,1s,2s,3s,4s,6s,outs,balls
"0, 4",0,1,2,0,1,0,0,4
"0, 4",0,1,0,0,0,1,0,2
"0, 2",1,1,0,0,0,0,0,2
"2, LH Ferguson",2,1,0,0,0,0,1,3
"2, 2",4,5,1,0,3,2,0,15
"2, K Rabada",1,2,0,0,5,1,0,9
"2, 2",3,4,2,0,3,1,0,13
"0, 4",1,0,0,0,0,1,0,2
"2, 2",4,3,0,0,0,0,0,7
"0, 3",0,1,0,0,0,0,0,1
"0, 3",2,2,0,0,1,0,0,5
"0, 2",0,1,0,0,0,0,0,1
"2, 4",5,2,0,0,0,0,0,7
"1, 2",5,10,3,0,3,1,0,22
"2, 4",0,1,0,0,1,1,0,3
"2, 3",3,0,0,0,1,0,0,4
"2, 4",2,5,1,0,0,1,0,9
"0, 2",2,1,0,0,1,0,0,4
"1, 4",9,14,1,0,3,6,2,33
"3, 4",0,1,0,0,0,0,0,1
"3, 4",0,0,1,0,0,0,0,1
"2, 2",7,6,0,0,1,0,1,14
"0, 4",0,2,0,0,0,0,0,2
"2, 4",6,6,2,0,3,0,1,17
"3, 4",1,1,0,0,0,0,0,2
"0, TS Mills",3,3,0,0,2,0,0,8
"0, 2",0,1,0,0,1,1,0,3
"0, 2",4,1,0,0,0,0,1,5
"0, 4",3,2,1,0,1,0,0,7
"2, 4",4,3,1,0,0,1,0,9
"0, 2",1,1,0,0,0,0,0,2
"3, 4",0,3,0,0,0,0,0,3
"2, 3",17,9,5,1,5,1,1,38
"1, 4",1,1,1,0,0,0,0,3
"2, 2",1,4,1,0,0,2,0,8
"2, 4",1,0,0,0,0,0,1,1
"3, 3",2,0,0,0,1,0,0,3
"2, 4",3,3,0,0,6,0,1,12
"0, 2",1,6,0,0,0,0,1,7
"2, 2",5,13,0,0,0,2,0,20
"2, 2",7,10,0,0,1,0,1,18
"2, 4",2,2,1,0,0,0,1,5
"2, 4",7,4,0,0,2,2,0,15
"2, 4",5,1,2,0,3,1,0,12
"2, 2",10,6,0,0,1,0,0,17
"2, 2",3,0,0,0,1,0,1,4
"2, 4",1,6,0,0,3,1,0,11
"2, 4",6,5,0,0,1,1,1,13
"2, 3",4,2,0,0,2,0,1,8
"2, 4",3,5,1,0,2,0,0,11
"0, 2",3,1,0,0,0,0,0,4
"0, 4",1,2,0,0,1,0,0,4
"2, 3",6,8,0,0,1,1,2,16
"2, 2",1,5,0,0,1,1,0,8
"2, 4",1,1,0,0,1,1,0,4
"1, 2",7,4,2,0,1,0,1,14
"0, 2",1,3,0,0,1,0,0,5
"2, 4",4,5,0,0,0,1,0,10
"2, 3",4,2,2,0,1,1,1,10
"2, 3",0,0,0,0,0,1,0,1
"2, 3",0,1,0,0,0,0,0,1
"2, 2",1,0,1,0,0,0,1,2
"0, 4",5,1,0,0,1,0,0,7
"2, 4",7,5,0,0,5,0,0,17
"0, 2",3,4,0,0,2,0,0,9
"2, 3",1,3,1,0,2,0,0,7
"0, 2",7,6,0,0,1,1,0,15
"2, 4",11,6,2,0,4,0,2,23
"0, 4",3,3,0,0,1,0,0,7
"0, 3",2,3,0,0,0,0,1,5
"3, 4",0,1,1,0,0,0,0,2
"2, 4",7,4,2,0,0,0,2,13
"2, 3",2,2,1,0,1,0,0,6
"2, 4",8,2,0,0,3,0,1,13
"2, 3",9,3,0,0,1,2,1,15
"0, 4",8,4,2,0,0,0,2,14
"0, 2",0,2,0,0,0,2,0,4
"2, 3",3,1,0,0,1,1,0,6
"0, 4",1,0,0,0,0,0,1,1
"2, 4",3,8,2,0,3,0,0,16
"2, 4",2,1,0,0,0,0,1,3
"2, 4",5,6,0,0,1,0,0,12
"0, 2",7,3,2,0,0,1,3,13
"2, 4",6,3,0,0,0,1,1,10
"2, 3",4,1,1,0,0,0,1,6
"0, 3",0,1,0,0,0,0,0,1
"2, 4",6,4,1,0,0,1,2,12
"2, 3",6,10,0,1,2,0,1,19
"1, 3",3,0,0,0,0,0,1,3
"2, 2",11,6,1,0,3,0,0,21
"2, AN Ahmed",3,1,0,0,0,0,0,4
"0, 2",1,1,0,0,0,0,1,2
"2, 4",3,6,3,0,1,2,1,15
"2, 2",0,1,0,0,0,0,0,1
"1, 4",2,4,0,0,0,1,0,7
"2, 2",4,7,1,0,1,1,1,14
"2, 4",0,1,1,0,0,1,0,3
"2, 4",0,2,0,0,0,0,0,2
"2, 4",3,9,1,0,0,0,1,13
"2, 3",5,1,0,0,1,0,1,7
"1, 3",2,0,0,0,1,1,1,4
"2, 2",13,21,5,0,6,3,1,48
"2, 4",2,2,0,0,0,0,0,4
"0, Basil Thampi",1,1,0,0,0,0,0,2
"0, 2",0,1,1,0,1,0,0,3
"0, 2",2,0,0,0,0,0,0,2
"3, 4",1,2,0,0,0,1,0,4
"2, 3",12,5,2,0,5,0,0,24
"2, 4",1,1,0,0,0,0,0,2
"0, 4",1,2,1,0,0,0,0,4
"1, 2",3,4,1,0,1,0,1,9
"2, 3",1,0,0,0,0,0,0,1
"1, 4",3,1,0,0,0,0,1,4
"2, 3",3,1,0,0,0,0,0,4
"2, 2",0,4,0,0,0,1,0,5
"2, 3",1,2,0,0,0,0,0,3
"2, 3",1,2,1,0,0,2,0,6
"0, 4",2,1,0,0,0,0,0,3
"2, 4",13,9,0,0,2,1,3,25
"2, 4",0,1,0,0,0,1,0,2
"2, 4",1,2,0,0,0,0,0,3
"0, 4",3,2,1,0,1,0,0,7
"0, 4",1,2,0,0,0,0,0,3
"0, 4",2,3,0,0,0,0,1,5
"0, 3",0,1,0,0,0,0,0,1
"1, 3",4,3,0,0,1,1,0,9
"0, 4",4,6,2,0,0,0,0,12
"0, 4",2,0,1,0,0,0,1,3
"2, 4",5,2,0,0,0,0,0,7
"2, 4",1,2,0,0,0,0,0,3
"2, 3",7,3,2,0,4,2,0,18
"1, 4",1,5,0,0,0,1,0,7
"2, 4",1,0,0,0,1,0,0,2
"2, 3",2,9,1,0,0,0,0,12
"2, 2",5,1,0,0,0,0,1,6
"0, 4",2,1,1,0,0,0,1,4
"0, 4",1,1,1,0,0,4,1,7
"0, 2",0,1,0,0,0,0,0,1
"0, 2",1,2,0,0,0,0,0,3
"2, 4",2,1,0,0,0,0,0,3
"2, 4",1,0,1,0,1,1,0,4
"2, 2",1,3,0,1,1,0,0,6
"2, 4",1,1,0,0,1,1,0,4
"2, 4",0,1,1,0,1,0,0,3
"2, 4",1,5,1,0,2,1,0,10
"2, 2",2,8,2,0,1,2,1,15
"2, 4",1,1,0,0,0,0,0,2
"2, 4",1,3,0,0,0,0,0,4
"0, 2",1,1,0,0,0,0,0,2
"0, 2",0,2,0,0,0,0,0,2
"2, 4",2,1,1,0,0,0,0,4
"0, 4",0,1,0,0,0,0,0,1
"2, 4",4,6,0,0,0,0,0,10
"2, 4",10,2,0,0,1,0,0,13
"2, 4",2,4,0,0,2,0,1,8
"2, 4",6,9,2,0,0,0,1,17
"2, 3",2,4,1,0,2,2,0,11
"1, 4",6,3,1,0,2,3,1,15
"2, 2",2,0,1,0,0,0,0,3
"0, 4",0,5,0,0,1,0,0,6
"2, 3",1,2,0,0,0,1,0,4
"2, 4",4,6,4,0,3,0,1,17
"2, 4",2,2,2,0,1,3,0,10
"0, 4",3,1,0,0,0,1,1,5
"0, 2",0,1,1,0,0,0,0,2
"0, 4",1,1,0,0,1,0,1,3
"0, 2",0,1,0,0,0,0,0,1
"2, 2",2,2,0,0,0,0,0,4
"0, 4",2,0,0,0,0,0,1,2
"2, 4",4,3,2,0,0,1,0,10
"2, 3",0,1,1,0,0,0,0,2
"0, 4",1,0,0,0,0,0,1,1
"0, 2",0,2,0,0,0,0,0,2
"2, 3",4,8,0,0,3,0,0,15
"2, 4",1,0,1,0,0,0,1,2
"0, 4",2,4,1,0,0,0,0,7
"0, 4",1,3,1,0,0,0,0,5
"0, 2",2,0,0,0,0,0,1,2
"1, 4",1,0,0,0,0,0,0,1
"2, 4",0,3,0,0,0,0,0,3
"2, 3",1,3,0,0,1,0,0,5
"0, 3",0,2,1,0,0,0,0,3
"2, 4",16,22,3,0,8,0,1,49
"0, 3",5,3,0,1,0,1,1,10
"0, 3",2,3,1,0,1,1,0,8
"0, 3",4,1,1,0,3,1,0,10
"0, 2",4,0,0,0,1,0,0,5
"2, 2",6,3,0,0,2,0,1,11
"3, 4",2,0,0,0,0,0,1,2
"2, 2",7,6,0,0,6,1,1,20
"1, 2",4,3,0,0,0,0,0,7
"0, 4",4,1,0,0,1,0,0,6
"2, 3",1,8,1,0,0,2,0,12
"1, 3",2,5,0,0,0,0,0,7
"2, 3",1,1,0,0,0,0,1,2
"2, 4",1,1,0,0,0,0,0,2
"2, 4",4,2,0,0,2,0,1,8
"2, 4",6,3,1,0,1,0,1,11
"2, 2",5,3,0,0,1,0,0,9
"2, 4",12,12,1,0,1,0,1,26
"3, 2",2,1,1,0,2,0,1,6
"2, 2",18,22,4,0,2,1,4,47
"1, 4",1,6,1,0,0,0,0,8
"0, 4",0,1,1,0,1,0,0,3
"0, 4",1,2,1,0,1,0,0,5
"0, 4",1,1,0,0,0,0,0,2
"2, 4",3,2,0,0,0,0,1,5
"0, 3",2,0,0,0,0,0,0,2
"0, 4",1,5,1,0,0,2,1,9
"0, 2",2,1,1,0,0,0,0,4
"2, 4",4,4,0,0,1,0,1,9
"2, 3",1,3,0,0,0,0,0,4
"0, Mohammed Siraj",0,1,1,0,0,0,0,2
"2, 2",35,16,5,1,10,0,1,67
"2, 2",7,7,1,0,2,1,0,18
"1, 4",9,11,2,0,3,0,3,25
"3, 4",2,1,0,0,0,0,0,3
"0, 3",1,1,0,0,0,1,0,3
"0, 4",1,0,0,0,0,0,0,1
"2, 2",5,4,0,0,1,0,0,10
"2, 4",3,9,2,0,5,1,0,20
"0, 3",0,2,0,0,0,0,0,2
"2, LH Ferguson",4,1,0,0,4,0,0,9
"2, 3",2,5,1,0,0,0,0,8
"2, 2",2,0,1,0,0,0,1,3
"2, 4",5,2,0,0,0,1,0,8
"2, 4",8,3,1,0,1,1,1,14
"2, 2",2,1,2,1,0,2,0,8
"2, 4",1,3,1,0,1,0,0,6
"2, 4",2,0,0,0,0,0,1,2
"2, 3",0,0,0,1,0,0,0,1
"0, 2",11,4,0,0,1,0,2,16
"0, 2",6,1,0,0,0,0,1,7
"0, 4",3,0,0,0,1,0,1,4
"2, 3",1,2,1,0,0,0,0,4
"3, 4",0,1,0,0,0,0,0,1
"2, 2",0,2,0,0,0,0,0,2
"2, 4",0,3,1,0,0,0,0,4
"0, 4",1,3,0,0,0,0,0,4
"2, 2",24,15,1,0,10,3,1,53
"2, 2",9,12,4,1,7,0,1,33
"1, 2",11,2,0,0,2,1,0,16
"0, 3",2,1,0,0,0,0,1,3
"2, 4",1,0,1,0,1,0,1,3
"2, 4",13,3,2,0,2,0,1,20
"1, 3",2,1,0,0,0,2,0,5
"1, 3",1,1,0,0,0,0,1,2
"2, 4",1,1,0,0,0,0,0,2
"2, 2",0,2,1,0,0,0,0,3
"0, 4",1,0,2,0,0,0,1,3
"2, 4",0,2,0,0,0,1,0,3
"2, 4",1,1,0,0,0,0,0,2
"0, 4",2,1,0,0,1,0,1,4
"0, 4",3,1,0,0,0,0,0,4
"2, 3",1,3,0,0,0,0,0,4
"3, 3",2,4,0,0,0,0,1,6
"2, 2",2,2,0,0,1,0,0,5
"0, 3",1,1,0,0,0,1,0,3
"1, 2",0,1,0,0,0,0,0,1
"0, 2",2,4,0,0,2,0,0,8
"2, 4",0,2,0,0,2,0,0,4
"0, 2",5,9,2,0,0,1,1,17
"0, 4",2,1,0,0,0,1,0,4
"2, 4",12,13,3,0,7,1,2,36
"0, 2",4,0,1,0,2,0,1,7
"1, 3",2,0,0,0,0,1,1,3
"2, 4",2,5,1,0,0,0,1,8
"2, 4",9,8,4,0,9,1,1,31
"2, 4",2,0,0,0,2,0,1,4
"2, 4",0,1,1,0,0,0,0,2
"2, 2",6,6,2,0,2,0,0,16
"0, 2",1,6,1,0,0,0,1,8
"0, 4",6,2,1,0,1,0,0,10
"2, 2",9,15,4,1,4,3,2,36
"2, 3",9,8,1,0,3,0,0,21
"0, 4",1,1,0,0,0,0,0,2
"2, 4",6,9,3,1,1,0,2,20
"2, 4",1,2,0,0,1,0,0,4
"2, 4",7,9,3,0,0,1,1,20
"S 3, 4",1,1,2,0,1,0,0,5
"0, 2",3,0,0,0,0,0,0,3
"2, 3",0,2,0,0,0,0,0,2
"0, 3",0,1,0,0,0,0,0,1
"2, 4",1,1,0,0,0,0,0,2
"0, 2",3,3,0,0,1,1,0,8
"2, 4",0,3,1,0,0,0,0,4
"M Klinger, 2",1,0,0,0,0,0,1,1
"0, 4",3,3,0,0,0,0,1,6
"3, 4",1,3,0,0,0,0,1,4
"2, 3",2,1,0,0,0,0,0,3
"1, 3",11,9,1,1,6,3,2,31
"0, 4",1,2,0,0,1,0,0,4
"0, 4",0,1,0,0,0,0,0,1
"0, 4",1,1,0,0,0,0,0,2
"2, 4",9,11,0,0,4,2,1,26
"1, 4",2,0,0,0,0,0,1,2
"2, 4",0,6,0,0,1,0,0,7
"2, 3",0,1,1,0,0,0,0,2
"2, 4",8,3,1,1,2,1,0,16
"2, 4",6,6,2,0,2,0,0,16
"2, 4",4,4,0,0,1,1,1,10
"2, 3",2,1,0,0,0,1,0,4
"0, 3",1,0,0,0,0,0,1,1
"2, 3",2,4,0,0,3,1,0,10
"2, 4",6,1,2,0,1,2,1,12
"0, AN Ahmed",1,1,0,0,0,0,0,2
"3, 4",2,2,0,0,0,0,0,4
"1, 4",5,1,1,0,1,0,1,8
"2, 2",2,3,0,0,1,0,0,6
"2, 3",0,1,0,0,1,0,0,2
"2, 3",0,3,0,0,0,0,0,3
"0, 4",1,0,0,0,0,0,0,1
"2, 4",13,8,3,0,0,1,2,25
"2, K Rabada",5,4,0,0,0,0,1,9
"2, 3",1,4,0,0,0,0,0,5
"2, 4",19,13,3,0,3,0,1,38
"0, 4",1,2,0,0,0,0,0,3
"2, 2",3,1,0,0,0,0,0,4
"0, 2",0,1,0,0,0,0,0,1
"3, 4",0,2,0,0,0,0,0,2
"0, 4",4,5,1,0,4,0,0,14
"2, 4",0,1,0,0,3,0,0,4
"2, 3",3,2,0,0,1,1,0,7
"0, 4",0,1,0,0,0,0,0,1
"2, 4",0,1,0,0,0,0,0,1
"0, 2",1,1,1,0,0,0,1,3
"2, 2",7,2,0,0,1,0,1,10
"0, 3",1,1,0,0,0,0,0,2
"2, 4",13,21,1,0,4,3,0,42
"0, 4",5,3,0,0,0,0,1,8
"2, 4",9,7,2,0,1,2,2,21
"2, 3",2,11,1,0,3,0,0,17
"2, 4",0,1,0,0,0,0,0,1
"2, 4",2,1,0,0,0,2,0,5
"0, 4",6,2,0,0,2,1,0,11
"2, 2",1,1,0,0,2,1,0,5
"2, 4",6,6,3,0,5,1,0,21
"2, 2",7,11,1,0,0,1,1,20
"2, 2",2,1,1,0,1,2,1,7
"2, 2",9,6,1,0,5,0,0,21
"2, 2",2,1,1,0,0,0,0,4
"2, 4",11,18,3,0,4,1,1,37
"2, 4",5,6,0,0,2,0,0,13
"2, 3",5,2,0,0,2,0,0,9
"1, 4",1,0,0,0,0,0,0,1
"0, 2",2,1,1,0,0,0,0,4
"0, 2",1,2,1,0,0,0,0,4
"2, 4",4,13,2,0,0,0,0,19
"1, 4",3,1,0,0,0,0,2,4
"2, 3",2,3,0,0,0,0,0,5
"0, 4",3,3,1,0,1,0,0,8
"0, 4",0,2,1,0,0,0,0,3
"0, 2",0,1,0,0,0,0,0,1
"2, 4",0,4,0,0,0,0,0,4
"0, 4",3,0,0,0,0,0,0,3
"0, 4",1,1,0,0,0,0,1,2
"2, 3",9,2,3,0,3,1,1,18
"2, 2",13,9,2,0,1,0,2,25
"2, 4",5,6,2,0,4,1,2,18
"2, Avesh Khan",2,0,0,0,0,0,1,2
"0, 2",2,1,0,0,0,0,1,3
"2, 4",9,9,0,0,2,0,1,20
"2, 4",19,15,4,0,4,0,0,42
"0, 2",3,2,0,0,0,0,0,5
"3, 4",2,2,0,0,1,0,0,5
"1, 2",15,7,0,0,3,0,2,25
"2, 4",4,5,0,0,2,0,0,11
"0, 2",5,3,0,0,2,0,1,10
"2, 4",8,1,0,0,1,0,2,10
"2, 2",2,5,0,0,1,0,1,8
"1, 4",0,4,1,0,1,0,0,6
"1, 2",16,10,3,0,1,3,2,33
"2, 4",13,6,1,0,4,0,1,24
"1, 4",6,5,2,0,1,1,2,15
"1, 2",4,5,1,0,3,0,0,13
"3, Avesh Khan",1,1,0,0,0,0,0,2
"2, 2",2,3,0,0,2,0,0,7
"2, 4",0,1,0,0,1,0,0,2
"2, 3",5,6,0,0,1,0,0,12
"0, 2",2,0,0,0,0,0,0,2
"2, 3",3,6,1,0,2,1,1,13
"0, 4",7,2,0,0,2,0,0,11
"0, 4",3,0,1,0,0,0,1,4
"0, 4",1,1,0,0,0,0,0,2
"0, 2",29,9,0,1,6,0,0,45
"2, 4",3,5,0,0,3,0,0,11
"2, 4",2,5,0,0,0,0,0,7
"2, 4",5,6,0,0,0,1,0,12
"0, 2",6,3,0,0,0,2,0,11
"0, 3",0,2,0,0,0,0,0,2
"2, 4",0,1,0,0,0,0,0,1
"0, 2",1,1,0,0,0,1,1,3
"2, 3",1,4,1,0,1,0,0,7
"2, 4",3,6,1,0,0,0,1,10
"0, 4",3,1,0,0,0,0,0,4
"2, 3",1,1,0,0,0,0,0,2
"1, 3",5,0,0,0,1,1,0,7
"0, 4",1,0,0,0,0,0,1,1
"0, 4",3,2,0,0,0,0,0,5
"1, 3",1,0,0,0,0,1,0,2
"2, 4",7,6,0,0,2,2,0,17
"0, 2",0,2,0,0,0,0,0,2
"2, 3",7,0,0,0,0,0,1,7
"0, 4",2,3,0,0,1,0,0,6
"0, 3",0,1,0,0,0,0,0,1
"2, 2",3,1,0,0,0,0,1,4
"2, 4",2,0,0,0,0,0,0,2
"2, 2",7,2,1,1,3,0,0,14
"2, 3",0,1,1,0,0,0,0,2
"3, 2",7,0,0,0,0,0,0,7
"2, 4",4,6,0,0,0,0,0,10
"0, 3",1,4,1,0,0,0,0,6
"1, 3",1,0,0,0,0,1,1,2
"0, 3",1,0,0,0,0,0,1,1
"1, 3",3,1,0,0,0,0,1,4
"0, 2",1,1,1,0,0,1,0,4
"0, 4",1,0,1,0,0,0,0,2
"2, Basil Thampi",2,1,3,0,2,0,0,8
"0, 4",0,2,0,0,1,0,0,3
"0, 2",1,3,0,0,0,0,1,4
"0, 4",1,0,0,0,0,0,1,1
"2, 4",2,5,0,0,2,0,0,9
"2, 3",1,2,0,0,0,0,0,3
"2, 4",6,3,0,0,3,0,0,12
"0, 2",0,1,0,0,0,0,0,1
"0, 4",0,2,0,0,0,0,0,2
"2, 2",1,1,1,0,0,0,0,3
"0, 2",1,0,0,0,0,0,1,1
"2, 3",4,2,0,0,0,1,0,7
"0, 2",2,0,0,0,0,0,1,2
"2, 2",5,8,1,0,2,1,0,17
"1, 3",6,6,1,0,0,1,0,14
"0, 2",1,0,0,0,0,0,1,1
"0, 2",3,4,0,0,2,0,0,9
"1, 3",6,4,1,0,2,2,1,15
"2, 3",0,2,1,0,1,0,0,4
"2, 4",6,13,1,0,3,2,0,25
"2, 3",2,4,0,0,0,1,1,7
"0, 4",2,1,0,0,0,0,1,3
"2, 4",0,3,0,0,1,0,0,4
"0, 2",3,5,0,0,2,0,0,10
"0, 4",1,2,0,0,0,0,0,3
"2, Mohammed Siraj",3,5,1,0,0,2,2,11
"2, 2",7,4,0,0,1,0,0,12
"0, 3",2,1,0,0,1,0,1,4
"0, 2",5,1,0,0,0,0,1,6
"S Vidyut, 4",9,5,0,0,3,0,1,17
"2, 4",1,5,1,1,3,0,0,11
"1, 4",4,0,0,0,0,0,0,4
"0, 4",0,1,0,0,0,0,0,1
"2, 2",3,3,2,0,1,1,0,10
"2, 4",7,1,0,1,0,0,1,9
"2, 4",5,5,2,0,0,2,1,14
"0, 2",1,1,0,0,0,0,0,2
"2, 2",5,0,0,0,0,0,0,5
"0, 3",0,0,1,0,0,0,0,1
"2, 3",2,4,0,0,3,0,0,9
"1, 2",3,5,1,0,0,0,0,9
"2, 4",3,2,1,0,2,0,0,8
"2, 4",11,12,1,0,3,3,0,30
"0, 2",2,5,0,0,0,0,0,7
"0, 4",0,1,0,0,0,0,0,1
"2, 3",7,5,2,0,3,0,0,17
"2, 4",1,2,0,0,0,0,0,3
"2, 2",2,4,0,0,2,2,1,10
"1, 2",5,2,1,0,0,0,0,8
"0, 2",3,1,1,0,0,0,0,5
"0, 4",4,6,0,0,0,0,1,10
"1, 4",2,3,3,0,0,3,0,11
"2, J Theron",1,0,0,0,1,0,1,2
"0, 4",0,1,0,0,0,2,0,3
"0, 2",3,3,0,0,1,0,0,7
"0, 4",3,1,0,0,0,0,1,4
"0, 4",0,2,0,0,0,0,0,2
"2, 4",0,3,1,0,0,1,0,5
"0, 2",1,4,0,0,1,1,0,7
"0, 4",3,2,0,0,1,1,1,7
"2, 4",6,4,1,0,0,0,0,11
"2, 4",6,0,0,0,0,0,0,6
"2, 4",5,1,0,0,0,0,0,6
"2, 4",1,0,0,0,0,0,1,1
"2, 3",2,1,1,0,1,1,0,6
"2, 2",3,2,0,0,0,0,1,5
"2, 3",1,2,0,0,0,0,0,3
"2, 3",1,0,0,0,1,0,0,2
"2, 4",3,9,1,0,1,1,1,15
"2, 4",4,7,0,0,5,0,1,16
"2, 2",3,8,1,0,0,0,1,12
"1, 4",5,8,0,0,0,0,0,13
"2, 4",3,0,0,0,0,0,1,3
"3, 2",2,1,0,0,0,0,0,3
"0, 4",5,2,0,0,0,0,0,7
"0, 2",0,4,0,0,2,0,0,6
"2, 2",8,6,1,0,4,0,1,19
"0, 4",1,0,0,0,0,0,1,1
"2, 4",13,8,0,0,3,2,2,26
"0, 4",1,1,0,0,0,0,1,2
"2, 4",2,5,1,0,1,0,0,9
"2, 3",2,1,0,0,1,1,1,5
"2, 3",5,6,0,0,3,1,0,15
"2, 2",4,8,1,0,0,0,0,13
"2, 4",3,1,1,0,0,0,1,5
"2, 3",3,8,1,0,1,2,0,15
"2, 2",19,9,1,0,10,4,1,43
"1, 2",3,4,1,0,0,4,0,12
"2, 2",3,3,0,0,1,0,0,7
"0, 2",2,0,0,0,0,0,1,2
"0, 3",2,4,1,0,2,2,1,11
"3, 2",3,0,0,0,1,0,1,4
"0, 3",8,8,2,0,0,0,1,18
"2, 3",5,4,1,0,1,0,1,11
"2, 4",3,4,1,1,3,1,0,13
"0, 2",2,3,2,0,1,0,0,8
"0, 3",0,1,2,0,0,0,0,3
"2, 2",11,12,1,0,5,0,1,29
"1, 2",2,2,1,0,0,0,0,5
"0, 4",7,2,2,0,0,1,0,12
"1, 4",2,7,1,0,4,0,0,14
"0, 2",2,1,0,0,0,0,0,3
"2, 4",10,6,1,0,2,0,2,19
"2, 4",0,3,0,0,0,0,0,3
"2, 3",5,5,2,0,3,1,1,16
"1, 4",5,1,1,0,0,0,0,7
"2, 4",16,8,0,0,4,0,1,28
"0, 4",2,1,0,0,0,0,1,3
"1, 3",11,7,2,0,3,0,0,23
"2, 3",1,2,0,0,0,0,0,3
"2, 3",1,1,0,0,1,0,0,3
"2, 4",5,9,2,0,5,1,0,22
"0, 4",1,1,0,0,0,0,0,2
"2, 2",3,4,0,0,0,0,0,7
"1, 4",4,3,0,0,0,0,1,7
"2, 4",0,2,0,0,0,0,0,2
"3, 4",1,2,1,0,1,0,0,5
"2, 4",0,2,0,0,0,0,0,2
"3, 2",2,0,0,0,0,0,0,2
"2, 2",2,0,0,0,1,0,1,3
"1, 4",3,1,0,0,0,0,0,4
"2, 4",14,13,1,0,7,0,0,35
"3, 2",0,2,0,0,0,0,0,2
"2, 4",2,3,1,0,1,0,1,7
"0, 3",0,1,0,0,0,0,0,1
"2, 3",3,3,0,0,0,0,1,6
"0, 4",1,1,1,0,1,0,0,4
"2, 2",7,8,1,0,1,1,0,18
"0, 3",0,1,1,0,1,0,0,3
"2, 4",11,14,0,0,2,1,2,28
"2, 4",7,8,1,0,3,1,1,20
"2, 4",1,2,0,0,2,0,0,5
"2, 2",1,7,1,0,0,0,0,9
"2, 3",3,2,0,0,0,1,0,6
"3, 4",0,1,0,0,4,0,0,5
"0, 2",6,2,0,0,1,0,1,9
"2, 4",1,2,1,0,1,0,1,5
"0, 4",3,2,0,0,0,0,0,5
"0, 4",1,2,0,0,0,0,0,3
"3, 4",1,0,0,0,0,0,0,1
"2, 3",2,3,0,0,1,0,0,6
"2, 2",2,3,1,0,1,0,0,7
"0, 4",1,1,1,0,1,0,0,4
"2, 4",0,2,0,0,0,0,0,2
"2, 2",9,22,3,0,2,1,0,37
"0, 2",23,16,5,0,3,3,2,50
"2, K Rabada",1,2,0,0,1,0,0,4
"2, 2",0,1,0,0,0,0,0,1
"2, 4",4,2,0,0,0,0,1,6
"2, 3",4,0,0,0,2,0,0,6
"0, 4",4,0,0,0,2,0,1,6
"2, 3",0,1,0,0,1,0,0,2
"0, 2",3,1,0,0,0,0,0,4
"2, 3",0,1,1,0,0,3,0,5
"2, 2",1,2,1,0,0,0,0,4
"0, 3",0,1,0,0,0,0,0,1
"0, 4",3,3,1,0,2,0,0,9
"0, 3",0,1,0,0,1,0,0,2
"2, 4",7,1,0,0,5,0,1,13
"0, 2",4,3,0,0,0,0,1,7
"1, 4",3,2,0,0,0,0,0,5
"2, 4",2,1,2,0,1,0,0,6
"0, 2",5,3,0,0,0,0,0,8
"2, 3",2,2,0,0,1,0,1,5
"0, 2",1,1,0,0,0,0,0,2
"2, 2",1,1,0,0,0,0,1,2
"1, 2",1,2,0,0,0,0,0,3
"2, 3",2,4,0,0,0,0,1,6
"2, 4",0,4,0,0,2,1,0,7
"0, 3",2,1,1,0,0,0,1,4
"2, 4",6,12,2,0,2,4,0,26
"2, 4",1,1,0,0,0,0,0,2
"0, 3",0,2,0,0,0,0,0,2
"1, 2",5,2,0,0,0,0,1,7
"1, 4",5,5,0,0,1,2,0,13
"0, 4",1,2,0,0,2,0,0,5
"1, Mohammed Siraj",0,2,0,0,0,0,0,2
"2, 2",1,0,0,0,2,0,0,3
"0, 4",2,1,1,0,0,1,0,5
"2, 4",12,5,1,0,3,0,1,21
"2, 2",2,3,0,0,0,0,0,5
"2, 3",1,1,0,0,0,0,0,2
"2, 4",10,3,0,0,0,0,1,13
"2, 4",4,1,0,0,2,0,0,7
"0, AN Ahmed",1,0,0,0,2,0,0,3
"2, 3",3,7,1,0,0,0,0,11
"2, 4",20,14,2,0,8,2,0,46
"2, J Theron",1,5,1,0,1,1,0,9
"2, 3",3,0,0,0,2,1,0,6
"2, 4",1,1,0,0,0,0,0,2
"0, 4",5,0,1,0,0,0,1,6
"2, 4",8,1,1,0,5,3,0,18
"2, 2",6,1,0,0,0,0,0,7
"0, 3",1,1,0,0,1,0,0,3
"2, 3",9,12,4,0,2,1,0,28
"2, 3",18,16,2,0,7,0,3,43
"2, 4",0,2,0,0,0,0,0,2
"2, 4",3,1,0,0,1,0,0,5
"2, 2",3,0,0,0,2,0,0,5
"2, 4",5,4,2,1,2,0,0,14
"0, 3",0,1,0,0,1,0,0,2
"2, 4",4,4,0,0,2,0,1,10
"2, 2",1,2,1,0,0,0,0,4
"0, 2",0,1,1,0,0,0,0,2
"2, 2",34,22,5,0,7,0,3,68
"0, 2",4,3,0,0,2,0,1,9
"2, 2",0,1,0,0,0,0,0,1
"2, 3",1,6,0,0,0,1,0,8
"2, 3",2,3,0,0,1,0,0,6
"2, 2",1,3,0,0,0,1,0,5
"0, 4",1,2,0,0,1,1,0,5
"2, 4",4,0,0,0,0,0,1,4
"3, 4",1,5,3,0,3,1,0,13
